hurricane_name,date,severity,deaths,location,injuries,damage_billions,duration_days,event_trading_date,event_date_shift_days,spy_prev_5d_return,vix,energy_prev_5d_return,energy_20d_volatility,energy_volume_change,energy_drawdown,energy_beta,utilities_prev_5d_return,utilities_20d_volatility,utilities_volume_change,utilities_drawdown,utilities_beta,financials_prev_5d_return,financials_20d_volatility,financials_volume_change,financials_drawdown,financials_beta,industrials_prev_5d_return,industrials_20d_volatility,industrials_volume_change,industrials_drawdown,industrials_beta,energy_5d_abnormal_return,utilities_5d_abnormal_return,financials_5d_abnormal_return,industrials_5d_abnormal_return
Alma (2002),2002-05-25,Category 2,0,None reported,Not reported,0.0,4,2002-05-28,3,-0.00920702433420173,18.899999618530273,0.014871024993684312,0.21351241856510414,-0.37967075106568926,-0.01235484889226024,0.6679403589502927,0.032950209007007514,0.1975277994524449,0.021287710591615605,-0.010279660154498771,0.7042088984459499,-0.003349998471196991,0.21513755596010292,-0.4752281075359108,-0.020489648322791543,0.8998863476659823,-0.0038388289288453503,0.26871006496608696,-0.8377074347540024,-0.011804629364815966,1.0592296187990882,-0.013289432157716385,-0.01983425152245566,0.0018989551924705195,-0.020511919355535313
Douglas (2002),2002-07-15,Category 2,0,None reported,Not reported,0.0,7,2002-07-15,0,-0.0634238881459227,32.939998626708984,-0.08925768653963517,0.25251431458222534,1.1371812783793223,-0.10452975681984855,0.6645796185938555,-0.08492135084046681,0.3507703181291079,0.3187036472620137,-0.17219774216056172,0.7537426380094896,-0.05846867329586425,0.3325551200681242,-0.3591439392220813,-0.10139124551302303,0.8795684346969266,-0.050552453623372795,0.2968853700779487,-0.5482564679415073,-0.09441130124788566,0.9569456841041607,-0.01860475410662088,-0.033778415129625095,-0.001537418162547266,0.012426076534645003
Elida (2002),2002-07-29,Category 3,0,None reported,Not reported,0.0,6,2002-07-29,0,0.04136262803849866,35.5099983215332,0.0602287253146101,0.458026876087298,-0.8295712770792304,-0.1870231360391077,0.8212230533641387,0.020686019002432277,0.5967345572218508,0.2818035426731078,-0.22680427019981286,0.9693145984291581,0.023132490329656363,0.44425692985086307,-0.0783692841835405,-0.15552906275307365,0.9755148823228178,0.047452061762779385,0.3788472928858016,0.4605067064083457,-0.12406029703248289,0.9400836705548596,-0.03569231962116837,0.09728370735520353,-0.0038031845734155523,-0.013055450134725866
Fausto (2002),2002-09-19,Category 1,0,None reported,Not reported,0.0,6,2002-09-19,0,-0.02794858862141747,37.52000045776367,-0.012206882402436725,0.2897695300084667,-0.42425074450334765,-0.07415286483868921,1.0113609610400907,-0.0015221915371272932,0.27937109161910695,0.9393939393939394,-0.12533314058439993,0.9306532695907868,-0.024323679150475064,0.2796162799498928,0.6098602246355884,-0.1042180081146028,1.0838966313079075,-0.03611076878166597,0.24353407957085565,0.4051935325820677,-0.10258586047908114,0.9362828365659869,0.024741693715545132,-0.032351488478865376,0.007919521993159817,-0.008976679160335177
Hernan (2002),2002-09-30,Category 3,0,Western Mexico,Not reported,0.0,6,2002-09-30,0,-0.010877089674445561,36.970001220703125,0.02033193590280713,0.34788225249748544,0.6422747759153289,-0.052922530340061336,1.0617728619927178,0.01767974598093658,0.35940582376340685,0.34024236668799923,-0.13281570999754488,0.9958692838259358,-0.0028970511684824896,0.3335000548157804,-0.643528466834115,-0.11579230469467461,1.1023125579601312,-0.02183685698425475,0.28616629976988656,-0.6524517159591461,-0.10678853438021563,0.9382267509127841,0.02921414067850081,-0.04085775398500402,-0.06278519383364656,-0.02024408786355414
Kenna (2002),2002-10-22,Category 5,4,Jalisco; Nayarit; Sinaloa,Not reported,0.2,4,2002-10-22,0,0.016572531668771706,33.11000061035156,0.009321165959677247,0.3347223699360999,-0.5984352012839373,0.0,0.8495614759746071,0.04848469317689763,0.588658769461586,0.6857821162193458,-0.08803362902139922,0.8282685411873998,0.02696628468517237,0.5744564559756871,-0.453717371246385,0.0,1.180422785360283,0.03495804856186613,0.47304537457899126,-0.7093701399688959,0.0,0.9919861268900401,-0.035541863173241595,0.057450554569851375,0.003986942871633481,-0.010130807171105038
Claudette (2003),2003-07-08,Category 1,3,Yucatan Peninsula; Texas,Not reported,0.18,9,2003-07-08,0,0.03144540436259402,20.059999465942383,-0.010395199123259813,0.1439176774333528,1.3156381627331686,-0.0658426719115156,0.392942527056788,-0.0036160640716867976,0.14105775563442444,-0.6193161790623898,-0.025942739081351363,0.5162175805632595,0.037066555997125716,0.1916944203513338,-0.7319627452174122,-0.014705412668975848,1.071656796628622,0.01741831715404696,0.1805317906953957,1.1929161900239582,-0.024778237054334462,0.981674877058693,-0.0130329543196257,-0.033453793099938456,0.017251748551149193,-0.017202351031246566
Danny (2003),2003-07-16,Category 1,0,None reported,Not reported,0.0,5,2003-07-16,0,-0.0006952699113597083,19.549999237060547,-0.029166570424683624,0.08837041904938792,1.0361092730881936,-0.05137652554940075,0.36066758942548205,-0.032703497168589,0.1327549394908889,1.4229846424847388,-0.07190564465846605,0.5891037188930799,0.01250548094864845,0.19009754286150696,0.6809533306298448,-0.005373829536689079,1.0945324165449521,-0.012775442493862976,0.15121084933047702,1.3024800108415775,-0.040617990652594194,1.0133149939704027,0.022403876938374645,0.01600717766449844,-0.0028915846126350564,0.022458935178291894
Fabian (2003),2003-08-25,Category 4,8,Bermuda; Puerto Rico,Not reported,0.3,14,2003-08-25,0,-0.00706637392410514,18.549999237060547,-0.006177681222397591,0.1559195078482385,-0.20614681117681977,-0.015503532141755594,0.37320077083653974,0.0004829722342734044,0.12283557379974325,0.20864166028748832,-0.013803194810434238,0.682886381872673,-0.02263009901004487,0.15007261138324268,1.564259599200574,-0.033564451870724765,1.075399176758021,0.002091823809803328,0.14631228536996316,-0.0779648035649011,-0.009511839829920765,0.9052694209122083,0.0007035864446747198,0.001058528231241418,-0.0036599786005027113,-0.0013276549859122522
Isabel (2003),2003-09-06,Category 5,51,North Carolina; Mid-Atlantic United States; Bahamas,Not reported,3.6,13,2003-09-08,2,0.013702947745782401,18.170000076293945,0.0008099324881234438,0.10303252355173306,-0.7998129353789455,-0.0060369197296097354,0.3412788055118168,0.020427973790674958,0.11379028024391612,0.9514141976410784,-0.0018587825423705961,0.7010265412096168,0.010663598033592958,0.12375331553297957,0.9167801484211555,-0.008907855500528639,1.0516303258541655,0.01081978361529834,0.13281798251715257,-0.1285510542342828,-0.011798138028604077,0.9041665507019135,-0.01301923961599738,0.010714708964380204,-0.00014413461409057415,0.0022263054200025723
Juan (2003),2003-09-24,Category 2,8,Nova Scotia; Bermuda,Not reported,0.15,5,2003-09-24,0,-0.0004329343539536401,19.469999313354492,0.013393651626607772,0.12735393658465602,-0.7989106170193767,-0.026672708334576245,0.4737380089938734,0.011773193730056475,0.09696841574827837,-0.6973914958202594,-0.000919426070451701,0.6909640111634653,0.014651828036945647,0.15556928772159215,0.23857500047109492,-0.00917704654460716,1.0879232806604473,-0.0018186595981530829,0.1361108710507421,-0.12911157344521051,-0.013590376021388129,0.8552199835160581,-0.008361963762580471,0.011832019766357282,0.009178683399848397,-0.007483877768099889
Kate (2003),2003-09-25,Category 3,0,None reported,Not reported,0.0,12,2003-09-25,0,-0.02965480797307407,21.219999313354492,0.01419094240897012,0.12770907411780702,0.17373179578799203,-0.02185681663952399,0.4270353772024632,-0.011282513504906722,0.11040098835571015,-0.5462420462420463,-0.012873497682419854,0.7106375034630152,-0.026312736539277903,0.16969246963528797,0.09635764339663666,-0.026312736539277903,1.0761422045327815,-0.0327714358683342,0.15496103014455273,-0.6337383027071517,-0.0327714358683342,0.8873536354911481,-0.004662398425061776,0.007649749922808091,0.0039011334729734948,-0.007182918023161955
Ignacio (2003),2003-08-22,Category 2,2,Baja California Sur,Not reported,0.02,5,2003-08-22,0,0.011544060532965084,17.84000015258789,0.009472711405096534,0.1433000343871494,-0.09307553956834536,0.0,0.3808438946954091,0.012042897817287512,0.11471165496011985,0.23240817393577617,0.0,0.6716210480687548,-0.0023439792879847987,0.13474028875174363,-0.07446606529627575,-0.018447788507801266,1.0671098632311835,0.026751146174295526,0.13999873776171123,-0.19456617784878483,0.0,0.9247402978411007,0.006054201274369397,-0.0008124399618036904,-0.005960536096467628,-0.013398265052135594
Jimena (2003),2003-08-28,Category 4,0,None reported,Not reported,0.0,7,2003-08-28,0,-0.0062515101415193675,19.1299991607666,-0.010607366828709441,0.14269208140154455,-0.6017087417334015,-0.010607366828709441,0.36088756148203205,-0.002855854110700884,0.12048014323312392,-0.01994440814608922,-0.002855854110700884,0.6618368424149442,-0.017619762353933033,0.1477932611791354,-0.6315094022355439,-0.02106980856894991,1.0737946431286314,-0.013647345994385218,0.13868788274126834,-0.4626502642780298,-0.013647345994385218,0.9045286837855282,-0.018515761630715222,0.002313677920938062,-0.0050677100941389774,-0.010144335392043846
Linda (2003),2003-09-09,Category 4,0,None reported,Not reported,0.0,8,2003-09-09,0,0.00856033750236862,18.260000228881836,0.008051866409953812,0.11149534095399236,-0.17687175685693102,0.0,0.32954320980599455,0.009328793037026939,0.11506821217167319,0.33153504171037507,0.0,0.6934611455792195,0.002716217938518284,0.12767835632985608,0.3482841835153532,0.0,1.0722927061739753,0.001230107248868073,0.1318746761668487,1.5186467020773748,-0.006916433415765644,0.894719703514826,-0.02178016533914373,0.0008534880255872679,-0.004464672350208865,0.004721265401465002
Marty (2003),2003-09-18,Category 2,12,Baja California Sur; Sinaloa,Not reported,0.05,6,2003-09-18,0,0.010952126370706416,18.149999618530273,-0.01676229317000566,0.1360028297439454,-0.44506322479198057,-0.03953681759982719,0.43816524826480896,0.00790707611347874,0.10541943040313363,-0.25390133865838327,-0.0027611315947521087,0.6945601025283906,0.014960581929495342,0.13734333903511306,-0.21413409695290908,-0.0023218491738888902,1.0164954086553857,0.009555857583289029,0.13610339208267708,-0.6795095851369881,-0.01139135910279121,0.8602737675647721,0.042655801318457365,0.028179665263943,0.0067383170000762105,-0.0024974092461176323
Nora (2003),2003-09-30,Category 4,0,None reported,Not reported,0.0,8,2003-09-30,0,-0.019526474419491846,21.670000076293945,-0.008247573423172727,0.11874362015825148,-0.6368085025041098,-0.034700296637364736,0.552566764190343,0.00966400860326977,0.10064366999454193,-0.6090299867206077,0.0,0.760285099845118,-0.016909812434477423,0.1630390673479038,-0.8431458694370149,-0.025931676843312768,1.110875575186663,-0.02730580739977717,0.15258405000947453,0.3043637899065559,-0.04052508723103465,0.9723458087371214,-0.004868724319431861,-0.034446033264696974,0.0029225764469096305,-0.0027618580238746304
Olaf (2003),2003-10-03,Category 1,3,Southwestern Mexico,Not reported,0.01,8,2003-10-03,0,0.025012623072787843,20.799999237060547,0.026326431981076537,0.1337211090406676,-0.5341016281835705,-0.014230888079898918,0.5528820076947132,0.019806572504120767,0.10440475314965984,-0.672133946943759,0.0,0.6590155317408719,0.031213455023741732,0.18711812991005686,-0.5139048969483552,-0.006130262575534506,1.110580369998035,0.025354740719770508,0.16806828491155065,-0.8614759501392127,-0.02624125843304803,0.95133003109519,-0.0033161867277848867,-0.020877956790292918,0.0003727957823178585,-0.009753591948080453
Patricia (2003),2003-10-04,Category 1,0,None reported,Not reported,0.0,4,2003-10-06,2,0.024373549422223695,19.5,0.02702651987454785,0.12504037934521509,1.634158602488375,-0.00861160501953917,0.5588965478016912,0.011395101798483909,0.10236354293242814,-0.3911011318333868,0.0,0.651717371508868,0.028147220312485288,0.18595004338355925,-0.5838513762186218,0.0,1.098503145618659,0.025095030976783672,0.17147206200285886,-0.5113181138085815,-0.01644703457365071,0.9514185920559322,-0.003976314349317445,-0.01181751043433621,0.013075576253711807,-0.004620444849247285
Alex (2004),2004-07-31,Category 2,0,North Carolina,Not reported,0.01,6,2004-08-02,2,0.01921836701586077,15.319999694824219,0.028200433925234858,0.12369610760681635,-0.08981672379555028,-0.006125535955963435,0.8512931253416245,0.026383163668342924,0.10620238034324894,0.37046399040315325,-0.004950055650026819,0.7281671745502011,0.014508302469779188,0.08192675392524139,-0.29878830797364053,-0.01721724373318123,0.8383110879252861,0.01604672228432036,0.09168148774662283,-0.34311078166640196,-0.013456280003052101,0.9303732833043391,0.006405279221179616,0.036232292227611596,0.007147505347255501,-0.006944053048031251
Charley (2004),2004-08-09,Category 4,10,Cuba; Jamaica; Florida; South Carolina,Not reported,16.9,6,2004-08-09,0,-0.03799359284706272,19.34000015258789,-0.04566482888101231,0.17826646394074883,0.8526555560797104,-0.057012102752095783,0.6986151475174489,0.002057708899217303,0.12259347799257618,1.463614804366915,-0.004497263437271526,0.5893021339863975,-0.028429303865145084,0.10233410858527671,0.10798310142243661,-0.02877407250917463,0.7814498812236172,-0.04573046142313686,0.13239272837811852,1.4289219406080842,-0.0541785032139972,0.974349429143286,-0.015648848687888517,-0.00021020787761338866,0.010552936184488493,0.005408153297984164
Danielle (2004),2004-08-13,Category 2,0,None reported,Not reported,0.0,8,2004-08-13,0,0.001216182096231977,19.079999923706055,-0.005819361290339553,0.17743347577600596,0.05809716811743337,-0.0624996900185989,0.713718244812563,0.008624880467008822,0.11961510486394226,-0.17074144296976346,-0.0004066061521278419,0.5399538927748652,0.005120854775334749,0.11753638853928675,-0.440848976560578,-0.023454031426267674,0.7823360934550297,0.002995169468715142,0.15512197700482244,-0.5478917799960519,-0.049325712430181246,0.9935633735286554,-0.02137728310891429,-0.020885349393515273,0.008929659096931442,0.0010955521350999309
Frances (2004),2004-08-25,Category 4,49,Bahamas; Florida; Eastern United States,Not reported,9.8,14,2004-08-25,0,0.002907869965753429,15.329999923706055,-0.0016128649537610062,0.2028803652757928,-0.17008513804478798,-0.0564025984527885,0.6915385306248838,-0.0008085258729100264,0.08822546731865277,-0.48480218533694475,-0.0008085258729100264,0.4425089028820242,0.004221285542111541,0.1337916633399865,-0.3902905289786035,-0.001748407887924297,0.823778295564213,-0.0018082748159863327,0.17708629692380803,-0.5903754014636972,-0.013933216984122754,1.036177704535068,0.0416792102645287,0.006484270605057185,-0.0030225960430637633,-0.0023388428848082343
Gaston (2004),2004-08-27,Category 1,8,South Carolina,Not reported,0.13,5,2004-08-27,0,0.005611653449435261,14.90999984741211,-0.001591192602063085,0.2041152885576582,-0.42955499726165536,-0.04359750936682927,0.7054947938970869,0.0040471327087425735,0.08424305977773676,-0.5775065884755098,0.0,0.4429759893399128,0.00944071361733334,0.13573200473510455,-0.6858679877824012,0.0,0.8272585083658077,0.011597492936477938,0.18170985537109596,-0.9075025693730729,-0.0028583021821255716,1.0374738467075004,0.03421678476914991,0.008504364534223985,0.00021688444898160242,0.004382900051426386
Ivan (2004),2004-09-02,Category 5,124,Grenada; Jamaica; Cuba; Gulf Coast of the United States,Not reported,20.5,22,2004-09-02,0,0.0019805320455481557,14.90999984741211,0.03634021217095884,0.19491903718062162,-0.03377777584531405,0.0,0.734512033238865,0.008464802650605341,0.06692590108039227,-0.0013809828556030634,-0.0031868323635122486,0.4175115950027951,-0.0034645544687608165,0.11851572357180673,-0.08764257609549186,-0.00449840856817596,0.8074716939420306,-0.0007161581633233771,0.16358427593315233,-0.279796095799306,-0.0007161581633233771,1.0308078095208115,0.006416899112364316,-0.0038672096770551168,0.0036430237440601143,-0.0010800558988068865
Jeanne (2004),2004-09-13,Category 3,3037,Puerto Rico; Dominican Republic; Haiti; Bahamas; Florida,Not reported,7.9,15,2004-09-13,0,0.008384260207892735,13.760000228881836,0.008526111499147948,0.16061523848681378,0.13501843525292867,-0.005405297482522831,0.6345440245260795,0.003975068894525258,0.07884484724613289,-0.20065829949550884,-0.003156568791781056,0.4154958840034438,0.008253170424458833,0.10856867924218569,-0.5473232106034691,-0.0037379917904909465,0.8044606926087361,0.006030157138402936,0.12354202872576003,1.0364581040024659,-0.0014087220142232626,1.0416821819635937,0.025783454960809693,0.013094699866150195,-0.0009060006446571789,0.009603570797944827
Karl (2004),2004-09-16,Category 4,0,None reported,Not reported,0.0,8,2004-09-16,0,0.002845244514344758,14.640000343322754,0.0027027018416159176,0.12400583035785773,0.28405193862868106,-0.003283230316057262,0.6336446992054446,-0.005553206372230446,0.08318732868451639,0.9078278549644188,-0.010655101765861819,0.4099066890796223,-0.00034295630586600456,0.09425379625998673,-0.7691022036245025,-0.008835101153300218,0.7913226112278775,-0.0028286842782861976,0.10219028108534299,0.3969647838390349,-0.009135309573537698,1.0332010548480064,0.04144548100847323,0.00883695173420318,-0.012570518714935197,0.0010948260475900362
Lisa (2004),2004-09-19,Category 1,0,None reported,Not reported,0.0,14,2004-09-20,1,0.001684457190730848,14.029999732971191,0.021146579865352733,0.1308861932448059,0.3247294780677703,0.0,0.6162358036986644,0.012380198744744497,0.0835297324987225,-0.4295957369639818,0.0,0.4133396704292267,0.00507432309027922,0.08691503601622017,-0.3306318723536045,-0.0014147271358985192,0.8109852244600028,0.01057000242042494,0.09205336082474382,0.32096672046415664,0.0,1.0316162023215314,0.03503899499140961,0.008113092680746337,-0.005792151297795534,-0.008617223291034426
Celia (2004),2004-06-13,Category 5,0,None reported,Not reported,0.0,8,2004-06-14,1,0.012125605922025384,15.039999961853027,0.01886771235739193,0.18095380902312047,-0.11574019038561778,-0.0009911561889728304,0.9436917681128346,-0.0004273493803433892,0.13369798512332703,-0.466404636931267,-0.008898799386514722,0.7194294284631116,0.007331943035659316,0.11603780489837906,-0.7988752516385793,-0.006884796865318732,0.9628705409782249,0.017614595405700095,0.11999440655291033,-0.04970614603048107,-0.0017999126456288428,1.0329744211140828,0.03864744599157732,0.025692256906254762,0.0009460536103607087,0.010598572914921833
Darby (2004),2004-06-22,Category 4,0,None reported,Not reported,0.0,6,2004-06-22,0,-0.003567954435566234,15.260000228881836,0.027400150747544094,0.18323066728586168,-0.7531215925366679,-0.002242076779547242,0.9854974932579099,0.024754010655764436,0.12012745349862594,2.5078599017238483,0.0,0.743984079144843,0.0005504169607530862,0.11549757742948238,0.13351636916851506,-0.016326464907648552,0.990314757344191,0.004961745562619413,0.10954555514356519,0.32146119638214365,-0.003926085760738607,1.0162686707365742,-0.005145465744648803,0.0007989019848986256,-0.005168664342858231,0.00968574915624476
Frank (2004),2004-08-22,Category 2,0,None reported,Not reported,0.0,8,2004-08-23,1,0.020129535912050356,16.0,0.0031929982126752687,0.20472219705217337,-0.049803308724470585,-0.04207326343028117,0.650289565177135,0.0052884358127591735,0.09669209006949586,-0.6259382866515554,-0.0008085258729100264,0.4532914865585053,0.0239895459731041,0.13492278809955383,-0.08274835227877819,0.0,0.8177429675328477,0.012849507014952799,0.182625600795956,-0.6954443123466472,-0.014290066177053307,1.0390080166055113,0.009895809677958889,0.005116175538200984,0.005075500062984073,0.0031694106002611022
Howard (2004),2004-08-31,Category 4,0,None reported,Not reported,0.0,6,2004-08-31,0,0.0016312129534876707,15.4399995803833,0.015508653816489026,0.19994765510778473,-0.13749332492930988,-0.04176867301005416,0.7290152695113256,0.006070945488892754,0.08047357677030859,-0.29721796587595606,0.0,0.40790366758318447,0.006304193437664862,0.1345723937699121,-0.6693162555973946,-0.005882577988240323,0.8173127904774136,0.005434651791928147,0.1808906355744487,-0.4161231449367042,-0.005732370038509016,1.0396458095360523,0.014313262123258008,-0.013229915357209077,-0.0018035727685883352,0.003628056555771586
Isis (2004),2004-09-14,Category 1,4,Baja California Sur,Not reported,0.01,6,2004-09-14,0,0.0050505086344740935,13.170000076293945,0.01676832259629646,0.16084872325031077,-0.10977879366982679,0.0,0.6386160767885037,-0.011049913163920344,0.08534446838103936,-0.5246576088224544,-0.011049913163920344,0.4011194823465247,-0.006456288930181686,0.10046649839509723,0.1814493941907238,-0.006456288930181686,0.7981861327300068,-0.0003522059299151392,0.10816476589022427,-0.28122098542620777,-0.0003522059299151392,1.0363251785355805,0.044071336637033665,0.018034859745647114,0.00366256653554331,0.008695940594207863
Javier (2004),2004-09-11,Category 4,0,Baja California Sur,Not reported,0.01,8,2004-09-13,2,0.008384260207892735,13.760000228881836,0.008526111499147948,0.16061523848681378,0.13501843525292867,-0.005405297482522831,0.6345440245260795,0.003975068894525258,0.07884484724613289,-0.20065829949550884,-0.003156568791781056,0.4154958840034438,0.008253170424458833,0.10856867924218569,-0.5473232106034691,-0.0037379917904909465,0.8044606926087361,0.006030157138402936,0.12354202872576003,1.0364581040024659,-0.0014087220142232626,1.0416821819635937,0.025783454960809693,0.013094699866150195,-0.0009060006446571789,0.009603570797944827
Cindy (2005),2005-07-03,Category 1,3,Yucatan Peninsula; Louisiana,Not reported,0.32,4,2005-07-05,2,0.0031886344152973756,11.399999618530273,-0.00416401322622717,0.20547979598684252,-0.3643433133482422,-0.00980692462786048,1.391753443887196,0.017246603103761693,0.08026208558918516,-0.5015236417766209,0.0,0.7006690784936753,0.006825693237417552,0.06565659377292811,-0.15242451685019198,-0.005729893321684054,0.9008826686033634,0.007863013111996997,0.11826991578823821,-0.3329619556312875,-0.028985698861996423,1.1656675578111484,-0.010416734856795173,-0.003722128986637374,-0.005611017613607716,-0.009955460197510924
Dennis (2005),2005-07-04,Category 4,89,Haiti; Jamaica; Cuba; Florida Panhandle,Not reported,3.9,14,2005-07-05,1,0.0031886344152973756,11.399999618530273,-0.00416401322622717,0.20547979598684252,-0.3643433133482422,-0.00980692462786048,1.391753443887196,0.017246603103761693,0.08026208558918516,-0.5015236417766209,0.0,0.7006690784936753,0.006825693237417552,0.06565659377292811,-0.15242451685019198,-0.005729893321684054,0.9008826686033634,0.007863013111996997,0.11826991578823821,-0.3329619556312875,-0.028985698861996423,1.1656675578111484,-0.010416734856795173,-0.003722128986637374,-0.005611017613607716,-0.009955460197510924
Emily (2005),2005-07-11,Category 5,17,Windward Islands; Jamaica; Yucatan Peninsula; Mexico,Not reported,1.01,10,2005-07-11,0,0.014975452262824929,11.449999809265137,0.017606233144646044,0.22207023958000652,0.1139343799328758,-0.011965589067960858,1.4579934164947146,0.00439572981668368,0.11533852967117078,0.2098380284845054,0.0,0.7269590103844473,0.0128812890453609,0.08301140259352795,-0.4386245626914811,0.0,0.865670947982636,0.011533652801078986,0.14026588690698358,0.9988669349422079,-0.017786357047788415,1.1575588473322465,-0.03341763797350661,-0.008646598382397896,-0.002029693024645063,-1.4343691915996715e-05
